file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T900_lg3.0_NEQ_weak.txt,spec_T900_lg3.0_NEQ_weak.txt,58442.83956892678,3.549548257757997e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1500_lg2.5_NEQ_weak.txt,spec_T1500_lg2.5_NEQ_weak.txt,20040.521485431935,9.07608309379483e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T300_lg2.5_NEQ_weak.txt,spec_T300_lg2.5_NEQ_weak.txt,77233.99428340478,6.6390267082696136e-18
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1700_lg4.5_NEQ_weak.txt,spec_T1700_lg4.5_NEQ_weak.txt,31970.96827916422,4.453276516107959e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1800_lg2.5_NEQ_weak.txt,spec_T1800_lg2.5_NEQ_weak.txt,24768.305721034852,4.108926116648133e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1000_lg3.5_NEQ_weak.txt,spec_T1000_lg3.5_NEQ_weak.txt,56469.23318347739,2.376752823641923e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1300_lg2.5_NEQ_weak.txt,spec_T1300_lg2.5_NEQ_weak.txt,21701.905577168865,1.6081059520463768e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T550_lg4.0_NEQ_weak.txt,spec_T550_lg4.0_NEQ_weak.txt,73120.7875065316,1.9955040671270957e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T200_lg2.5_NEQ_weak.txt,spec_T200_lg2.5_NEQ_weak.txt,81569.63895740555,4.61324955980889e-15
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T400_lg5.0_NEQ_weak.txt,spec_T400_lg5.0_NEQ_weak.txt,74226.01815407875,3.0908751844672706e-19
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1800_lg3.5_NEQ_weak.txt,spec_T1800_lg3.5_NEQ_weak.txt,28175.731214080595,3.76267031561117e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T500_lg5.0_NEQ_weak.txt,spec_T500_lg5.0_NEQ_weak.txt,73298.78660566307,4.536631328970966e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1500_lg5.5_NEQ_weak.txt,spec_T1500_lg5.5_NEQ_weak.txt,46000.43339983573,5.766670183085325e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T300_lg3.0_NEQ_weak.txt,spec_T300_lg3.0_NEQ_weak.txt,77163.23518523537,6.428417426468872e-18
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1400_lg4.0_NEQ_weak.txt,spec_T1400_lg4.0_NEQ_weak.txt,37025.23089440826,8.99862411641814e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T700_lg4.0_NEQ_weak.txt,spec_T700_lg4.0_NEQ_weak.txt,69110.17874166896,6.959138070437698e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T900_lg5.0_NEQ_weak.txt,spec_T900_lg5.0_NEQ_weak.txt,65038.96201546954,2.717785630841756e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1200_lg4.5_NEQ_weak.txt,spec_T1200_lg4.5_NEQ_weak.txt,53006.57960986145,1.214103142045727e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1800_lg5.5_NEQ_weak.txt,spec_T1800_lg5.5_NEQ_weak.txt,35942.31287595143,3.3967583928329577e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T350_lg3.0_NEQ_weak.txt,spec_T350_lg3.0_NEQ_weak.txt,76411.27852221255,8.823855719910034e-19
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T900_lg2.5_NEQ_weak.txt,spec_T900_lg2.5_NEQ_weak.txt,50560.178113065514,4.584008703885325e-21
