file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T200_lg5.5_CEQ.txt,spec_T200_lg5.5_CEQ.txt,95047.64128704359,1.0547392726129986e-18
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T900_lg4.0_CEQ.txt,spec_T900_lg4.0_CEQ.txt,75299.6653615094,3.043815319667637e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2300_lg5.5_CEQ.txt,spec_T2300_lg5.5_CEQ.txt,39439.306279661614,1.3788332583658823e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1400_lg5.5_CEQ.txt,spec_T1400_lg5.5_CEQ.txt,59055.95697790632,7.289064235728193e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T300_lg4.5_CEQ.txt,spec_T300_lg4.5_CEQ.txt,90398.55511556874,8.436446319371656e-18
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1900_lg4.0_CEQ.txt,spec_T1900_lg4.0_CEQ.txt,34492.096099192415,3.1218574745548267e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1000_lg5.0_CEQ.txt,spec_T1000_lg5.0_CEQ.txt,73716.54304906627,1.9991255683739144e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2200_lg3.0_CEQ.txt,spec_T2200_lg3.0_CEQ.txt,37264.85323803488,1.7330668696842957e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T250_lg4.5_CEQ.txt,spec_T250_lg4.5_CEQ.txt,94648.36614577408,1.4918661211743052e-17
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2500_lg5.0_CEQ.txt,spec_T2500_lg5.0_CEQ.txt,43211.41362144866,9.503977164452327e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T600_lg4.0_CEQ.txt,spec_T600_lg4.0_CEQ.txt,84478.85829646699,1.3830659123557376e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T350_lg5.0_CEQ.txt,spec_T350_lg5.0_CEQ.txt,88085.20460007881,1.3649028920999209e-18
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T550_lg4.5_CEQ.txt,spec_T550_lg4.5_CEQ.txt,85417.96620661077,2.2130349183183538e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1200_lg4.5_CEQ.txt,spec_T1200_lg4.5_CEQ.txt,63130.255214738536,1.2869541881259819e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T300_lg3.5_CEQ.txt,spec_T300_lg3.5_CEQ.txt,91360.98611423865,1.4249526973878435e-17
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T3000_lg3.0_CEQ.txt,spec_T3000_lg3.0_CEQ.txt,48312.49928225302,4.520902546075158e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2700_lg3.0_CEQ.txt,spec_T2700_lg3.0_CEQ.txt,46891.89635470219,6.985084406111227e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T600_lg5.0_CEQ.txt,spec_T600_lg5.0_CEQ.txt,83523.53406334626,1.6622463420398278e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T600_lg3.0_CEQ.txt,spec_T600_lg3.0_CEQ.txt,84384.77402906795,1.47586645285724e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2000_lg2.5_CEQ.txt,spec_T2000_lg2.5_CEQ.txt,31724.441689553078,2.737863597118408e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T700_lg5.0_CEQ.txt,spec_T700_lg5.0_CEQ.txt,81299.71953425911,7.936727511205569e-21
